,tokens,label,size
3721,"['진짜', '최고', '에', '요', '울', '틈', '도', '웃', '을', '틈', '도', '안', '주', '는', '영화', 'ㅋㅋㅋ', '울', '다가', '웃', '게', '만들', '고', '웃', '다가', '울', '게', '만드', '는', '영화', '였', '습니다', '예승', '이', '연기', '진짜', '잘', '하', '네요', 'ㅠㅠ', '박신혜']",10,40
3722,"['괜찮', '게', '봤', '습니다', '아쉬운', '점', '은', '너무', '전형', '적', '인', '그동안', '봐왔', '던', '한국', '영화', '라는', '점', '웃기', '고', '울리', '고', '조연', '들', '깨알', '연기', '에', '높', '은', '점수', '주', '고', '싶', '네요', '냉정', '하', '게', '봤', '을', '때']",7,40
3723,['감동'],9,1
3724,"['평점', '이', '너무', '높', '다']",1,5
3725,"['너무너무', '재밌', '어요', '강추', '천', '웃', '기', '도', '많이', '웃', '고', '울', '기', '도', '많이', '울', '었', '어요', 'ㅠㅜ봤는데다시또보고싶을정도에요ㅋㅋ']",10,19
3726,"['영화관', '에서', '처음', '으로', '펑펑', '울', '고', '아빠', '생각', '이', '남', '아버지', '들', '다', '존경', '합니다']",10,16
3727,"['교도소', '안', '에', '훈훈', '한', '감동', '스토리', '하', '지만', '전체', '적', '인', '구성', '에', '좀', '더', '신경', '썼', '으면']",8,19
3728,"['영화', '관서', '첨', '울', '어', '봤', '네요']",10,7
3729,"['보', '다가', '지루', '해', '죽', '는', '줄', '알', '았', '음', '감동', '있', '는', '장면', '도', '확', '감동', '있', '는', '것', '도', '아니', '고', '내용', '전개', '도', '너무', '뻔', '함', '여자', '애', '죽음', '에', '반전', '도', '기대', '했', '는데', '걍', '넘어져']",2,40
3730,"['제목', '만', '보', '고', '가볍', '게', '보', '러', '갔', '다', '눈물', '쏫아붙고왔더니', '멍해졌', '네요']",10,14
3731,"['오랫만', '에', '마니', '웃', '고', 'ㅡ눈물쏟은영화']",10,6
3732,"['말', '이', '필요', '없', '는', '영화', '굿']",10,7
3733,['짱'],10,1
3734,"['안', '울', '어야지', '했', '는데', '울', '었', '어요', '슬프', '고', '안타까웠', '어요', '재미', '감동', '마음', '이', '아련', '해', '지', '는', '영화', '였', '습니다']",10,23
3735,"['모든', '영화', '가', '보', '는', '이', '에', '시점', '에서', '다른', '것', '같', '아요', '완전', '강추', '합니다', '울', '고', '싶', '은', '분', '들', '은', '꼭', '가', '서', '보', '세요', '휴지', '챙기', '는', '거', '잊', '지', '마시', '고요', '재미', '와', '감동', '을']",10,40
3736,"['완', '죤', '재미', '짱']",10,4
3737,['최고'],10,1
3738,"['뻔한', '스토리', '라고', '들', '하지만', '그', '뻔', '함', '속', '코믹', '함', '과', '슬픔', '의', '감동', '이', '깊', '게', '여운', '남', '는다', '관객', '을', '감동', '시키', '고', '기억', '남', '게', '한다면', '그게', '최고', '의', '영화', '라고', '생각', '함']",9,37
3739,"['말', '이', '필요', '없음', '류승룡', '배우', '아니', '였으면', '뭐', '했을까', '싶', '을', '정도', '로', '연기', '대', '변신', '한', '영화', '조연', '들', '의', '활약', '또한', '컷', '던', '작품', '내용', '흐름', '뭐', '다', '떠나', '서', '감동', '했', '다', '슬펐', '다', '짠', '하']",10,40
3740,"['뻔한', '시나리오', '라고', '들', '한다', '하', '지만', '평론가', '들', '이', '머', '라', '하', '든', '생색', '을', '내', '든', '간', '에', '결국', '우리', '를', '웃기', '고', '울리', '고', '감동', '시킨다', '더', '이상', '무얼', '바라', '는지', '많이', '울', '고', '왔', '다', '많이']",10,40
3741,"['솔직히', '뻔한', '스토리', '아이', '엠', '샘', '식', '눈물', '짜', '기', '기대', '탓', '인지', '별로']",6,14
3742,"['처음', '볼', '때', '진짜', '울', '고', '한번', '더', '보', '게', '되', '서', '안', '울', '어야지', '해도', '울', '게', '된다']",10,19
3743,"['영화', '보', '면서', '우', '는', '사람', '이', '해', '못했', '던', '한', '사람', '으로서', '이', '영화', '는', '충격', '이', '였', '음', '사내', '대', '장구', '가', '영화', '를', '보', '면서', '울', '다니', '아', '쪽팔려', '그러므로', '점']",10,34
3744,"['뻔한', '시나리오', '뻔하', '지', '않', '은', '연기력', '최고', '입니다']",9,9
3745,"['열기구', '라든지', '교도소', '분위기', '같', '은', '게', '좀', '억지', '스럽', '고', '좀', '유치', '했', '음', '결말', '도', '너무', '뻔했', '지만', '한편', '의', '동화', '같', '아서', '점']",8,26
3746,['최고'],10,1
3747,"['정말', '펑펑', '울', '었', '네요', '그', '세일러', '문', '가방', '줄때', '가', '너무', '슬펐', '어요', '정말', '제', '가', '본', '영화', '중', '에서', '최로', '있', '것', '같', '아요', 'ㅠ']",10,27
3748,"['펑펑', '울', '었', '네요', 'ㅜㅠㅜ', '요', '근래', '본', '최고', '의', '영화', '감사', '합니다']",10,13
3749,"['점', '은', '솔직히', '알', '바', '같', '다', 'ㅋㅋ', 'ㅋㅋ', '무조건', '점', '이', '건', '진짜', '최고', '였', '음', '앞뒤', '양옆', '전부', '다', '울', '더라구요', '진짜', '감동', '적', '이', '고', '따뜻', '한', '영화']",10,31
3750,"['오랜만', '에', '짠', '한', '감동', '을', '줬', '던', '영화']",10,9
3751,['짱'],10,1
3752,"['아빠', '가', '떠오르', '게', '하', '는', '영화', '인', '것', '같', '아요', '이렇게', '아빠', '생각', '이', '많이', '났', '던', '영화', '는', '처음', '이', '에요']",10,23
3753,"['울', '고', '웃', '고', '울', '고', '웃', '고', '울', '고', '감동']",10,11
3754,"['작품', '성', '없', '음', '그냥', '웃음', '구걸', '에', '눈물', '구걸', '영화', '억지', '설정', '이', '만화', '같', '은', '영화', '아무', '생각', '없이', '수', '있', '을지', '는', '몰라도', '명화', '는', '될', '수', '없', '음', '그나마', '예승', '이', '연기력', '에', '점', '준다']",1,39
3755,"['천만', '될', '꺼', '같', '네요', 'ㅎㅎ', '너무', '재밌', '었', '음', '오랜만', '에', '영화관', '간', '보람', '이', '있', '네요']",9,18
3756,"['내용', '은', '짜증', '나', '고', '지루', '했', '어요', '하지만', '배우', '들', '의', '연기', '는', '정말', '좋', '았', '던', '것', '같', '아요', '볼', '만', '은', '한데', '큰', '기대', '에', '는', '많이', '못', '미치', '네요']",6,33
3757,"['이건', '그냥', '명작']",10,3
3758,"['걍', '긴', '말없이', '존', '잼']",10,5
3759,"['진짜', '너무', '감동', '적', 'ㅠㅠ', '안', '보', '신', '분', '들', '꼭', '보', '세요']",10,13
3760,"['처음', '부터', '끝', '까지', '울', '다', '웃', '다', '울', '다', '웃', '다']",10,12
3761,"['안', '울', '려고', '버티', '다가', '류승룡', '씨', '의', '마지막', '연기', '에서', '터져', '버렸', '네요', 'ㅠㅠ']",10,15
3762,"['만', '가', '자']",10,3
3763,"['펑펑', '울', '었', '네요', 'ㅠ무한감동', '그', '여운', '이', '남', '아', '한참', '을', '자리', '에서', '못', '떳', '네요']",10,17
3764,"['개인', '적', '으로', '점', '을', '주', '고', '싶', '지만', '그래도', '반올림', '해서', '점', '준다', '그래도', '평점', '는', '오바', '다']",9,19
3765,"['아쉬움', '없이', '너무', '감동', '적', '이', '고', '가슴', '이', '먹먹해', '지', '는', '여운', '남', '는', '영화', '였', '어요']",10,18
3766,"['심야', '에', '눈물', '빼', '고', '왔', '네요', '류승룡', '씨', '사랑', '합니다']",10,11
3767,"['닥치', '고']",10,2
3768,"['현실', '사회', '를', '재미있', '게', '풍자', '하', '면서', '도', '감동', '을', '준', '영화', '다', '하지만', '약간', '아주', '약', '간', '의', '비현실성', '이', '쬐', '끔', '부자연', '스러워서', '점', '나머지', '면은', '훌륭', '한', '영', '홥니다']",9,33
3769,"['머리', '로', '보', '는', '영화', '가', '아니', '라', '가슴', '으로', '봐야', '하', '는', '영화', '다']",10,15
3770,"['영화', '는', '너무', '좋', '았', '는데', '박신혜', '가', '눈물', '의', '흐름', '을', '방해', '했', '다', '안타까워서', '점']",9,17
3771,"['눈물', '난다']",10,2
3772,"['북한', '이', '핵실험', '하', '는데', '또', '코믹', '이', '냐', '이상황', '에서', '웃음', '이', '나와']",1,14
3773,"['영화', '보고', '평점', '이', '쓰', '고', '싶', '어', '진적', '처음', '아깝', '지', '않', '은', '점수', '네요']",10,16
3774,"['엄마', '랑', '아빠', '랑', '오랜만', '에', '본', '영화', '지능', '이', '낮', '지만', '이용구', '류승룡', '의', '부성애', '가', '눈물샘', '을', '자극', '한', '영화', '였', '다', '리뷰', '읽', '어', '보', '니', '혹평', '들', '도', '보이', '는', '데', '그래도', '난', '잘', '했', '다']",10,40
3775,"['정말', '눈물', '과', '웃음', '동시', '에', '주', '는', '영화', '네요']",10,10
3776,"['오래간만', '에', '마음', '이', '따듯', '해', '지', '는', '영화', '임', '이', '틀림없', '다']",10,13
3777,"['눈물', '더', '짜', '낼려고', '저', '장면', '을', '집', '어', '넣', '었', '구나', '하', '면서', '울', '고', '있', '는', '나', '를', '발견', 'ㅋㅋㅋ', 'ㅋㅋ']",9,23
3778,"['졸작', '임', '억지로', '감정', '을', '강요', '함']",1,7
3779,"['대단', '함']",10,2
3780,"['영화', '보', '는', '내내', '눈물', '이', '멈추', '질', '않', '던', '소리', '내', '어', '울', '수', '없', '어서', '눈물', '콧물', '만', '미친', '듯이', '흘리', '고', '영화', '끝', '나', '고', '도', '여운', '이', '남', '아', '계속', '눈물', '흘리', '게', '만든', '태어나', '서']",10,40
3781,"['아버지', '는', '위대', '하', '다', '자식', '에게', '모든', '걸', '주', '고', '싶', '어도', '그럴', '수', '없', '는', '아버지', '의', '사랑', '영화', '가', '유치', '하', '고', '억지', '스럽', '고', '나발', '이', '고', '를', '떠나', '서', '감동', '으로', '다가올', '수', '밖에', '없']",10,40
3782,['대박'],10,1
3783,"['퍽', '풍', '눈물']",10,3
3784,"['진짜', '두', '번', '봐도', '감동', '재미', '다', '류승룡', '최고', '다']",10,10
3785,"['본지', '오래', '되', '었', '어도', '머릿속', '에서', '잊혀', '지', '질', '아', '나']",10,12
3786,"['마음', '보다', '몸', '이', '먼저', '반응', '하', '더이다', '웃', '다가', '도', '어느새', '눈물', '이', '났', '습니다', '이', '넘', '어서', '도', '제', '감성', '은', '아직', '숨', '쉬', '고', '있', '음', '을', '알', '았', '습니다', '좋', '은', '영화', '감사', '합니다']",10,38
3787,"['영화', '연결', '이', '좀', '부자연', '스럽', '지만', '눈물', '이', '주르르', '륵', '흐르', '는', '내용', 'ㅜ', 'ㅜ', '마지막', '박신혜', '연기', '는', '오', '글', '했', '음']",7,24
3788,"['보', '면서', '울', '었', '지만', '지금', '생각', '해', '보', '니', '뭔가', '눈물', '을', '억지로', '짜내', '게', '만들', '었', '던', '영화', '인', '듯', '하', '다']",8,24
3789,['ㅡ짱'],10,1
3790,"['돈', '이', '아깝', '지', '않', '은', '영화', '에', '요']",10,9
3791,"['대박', '눈물', '펑펑', '진짜', '짱', '이', '에요']",10,7
3792,"['따듯', '하', '네요']",10,3
3793,"['소설', '이랑', '영화', '둘', '다', '봤', '는데', '둘', '다', '너무', '슬프', '고', '재', '밋', '네요', '부모', '님', '이랑', '보', '고', '왔', '는데', '두', '분', '다', '우', '시', '면서', '감동', '이', '시', '래요']",10,32
3794,"['즐겁', '고', '슬프', '고', '웃', '다', '울', '고', '아름다운', '영화', '약간', '은', '어설픈', '스토리', '전개', '가', '있', '기', '도', '했', '지만', '류승룡', '의', '연기', '와', '아역', '갈소원', '예승', '의', '사랑', '스러움', '때문', '에', '빠진', '영화']",9,35
3795,"['뛰어넘', '을', '영화', '가', '있', '을까']",10,6
3796,"['별로', '억지', '감동', '평점', '이', '넘', '좋', '아서', '기대', '해서', '그런가', '역시', '별로', '안', '땡기', '는', '영화', '는', '역시', '나', 'ㅜㅜ']",5,21
3797,"['너무', '감동', '받', '았', '어요', '보', '는', '내내', '눈물', '만', '나', '네요']",10,12
3798,"['너무', '감동', '적', '인', '영화']",10,5
3799,['최고'],10,1
3800,"['하모니', '이후', '로', '두', '번', '째', '로', '극장', '에서', '펑펑', '울', '었', '슴', '요', 'ㅜㅜ영화보고', '집', '에', '온지', '분', '째', '인데', '도', '자꾸', '생각나', '고', '그럼', 'ㅜ몇번을바도절때돈아깝지않은영화강추합니다', '웃', '기', '도', '많이', '웃', '고', '울', '기', '도', '많이', '운영', '화', '진심']",10,40
3801,"['영화', '보', '면', '어쩔', '수', '없', '는', '점수', '다', '이건', '진짜']",10,11
3802,"['리뷰', '를', '안', '볼', '껄', 'ㅠㅠ', '꺼이꺼이', '운다', '길래', '그럴', '줄', '알', '았', '는데', '물론', '눈물', '글썽이', '다가', '한', '방울', '흘리', '긴', '했', '는데', '영화', '보', '는', '내내', '조금', '더', '슬픈', '장면', '이', '있', '겠', '지', '자꾸', '기대', '하', '다가']",9,40
3803,"['최고', '의', '영화']",10,3
3804,"['재', '밋', '고', '슬프', '고', '짱', '이', '에요']",10,8
3805,['ㅎㅎ'],10,1
3806,"['배우', '들', '과', '스탭', '들', '이', '그나마', '살려', '논', '영화', '감독', '의', '능력', '은', '정말', '독단', '적', '이', '고', '엉망', '이', '며', '유치', '스러움', '정말', '능력', '없', '음', '사람', '들', '고생', '시키', '지', '말', '고', '앞', '으로', '영화', '만들', '지']",9,40
3807,"['보', '는', '순간', '이', '영화', '의', '평점', '이', '바로', '이해', '가', '됨']",10,12
3808,"['울', '다가', '팝콘', '체한', '영화', '정말', '연기', '너무', '들', '잘', '하', '셔서', '완전', '몰입', '했', '습니다']",10,16
3809,"['정말', '볼', '때', '마다', '안', '울', '수', '가', '없', '는', '작품', '인', '것', '같', '습니다', 'ㅠ', '류승룡', '씨', '도', '갈소원', '양', '도', '다른', '분', '들', '도', '연기', '면', '연기', '애드리브', '면', '애드리브', 'ㅠㅠ', '디브', '디', '나오', '면', '꼭', '사', '야']",10,40
3810,"['영화', '보', '면서', '처음', '으로', '울', '엇다', '대박', '감동', '찡', '하', '댜']",10,12
3811,"['용구', '살려', '달', '라고', '할', '때', '진짜', '꾸', '여', 'ㄱ', '꾸역', '참고', '울', '면서', '봤', '당', '영화', '진짜', '넘', '슬', '픔ㅜㅜ', '진짜', '재', '밋', '꾸', '천만', '넘', '어', '랐']",10,29
3812,"['너무', '재미있', '고', '김', '동적', '이', '에요', '보', '면서', '마음', '이', '짠', '해', '지', '는', '것', '같', '습니다']",10,18
3813,"['연기', '정말', '따', '봉입', '니', '돠', '내용', '도', '감동', '적', '이', '고', '좋', '앗', '습니다']",10,15
3814,"['진짜', '짱']",10,2
3815,"['말', '이', '필요', '없', '음', '보', '면', '알', '게', '될', '꺼', '임', '지금', '당장', '영화관', '에서', '안', '봐도', '추석', '때', '티비', '에서', '하', '지', '않', '을까', '생각', '됩니다', '진짜', '나이', '대', '상관', '없이', '친구', '연인', '가족', '다', '좋', '음', '무조건']",10,40
